id,nombre,edad,perfil,sesgo,preocupacion,pais,provincia,ciudad,nse
1278,Persona_1278,59,Programador freelance,Pragmático,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,C3 (Medio)
1279,Persona_1279,64,Programador freelance,Conservador,Economía y Seguridad,Argentina,Mendoza,Mendoza Capital,ABC1 (Alto)
1280,Persona_1280,44,Productor agropecuario,Justicia Social,Economía y Seguridad,Argentina,Salta,Salta Capital,C3 (Medio)
1281,Persona_1281,41,Trabajador informal,Progresista,Economía y Seguridad,Argentina,Santa Fe,Santa Fe Capital,C2 (Medio-Alto)
1282,Persona_1282,47,Empleado público,Pragmático,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,C3 (Medio)
1283,Persona_1283,22,Comerciante de barrio,Liberal,Economía y Seguridad,Argentina,Córdoba,Carlos Paz,ABC1 (Alto)
1284,Persona_1284,35,Programador freelance,Progresista,Economía y Seguridad,Argentina,CABA,CABA,ABC1 (Alto)
1285,Persona_1285,71,Estudiante universitario,Antisistema,Economía y Seguridad,Argentina,Santa Fe,Rafaela,D1 (Bajo)
1286,Persona_1286,50,Obrero de fábrica,Conservador,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,C3 (Medio)
1287,Persona_1287,23,Profesional independiente,Escéptico,Economía y Seguridad,Argentina,Tucumán,San Miguel de Tucumán,C3 (Medio)
1288,Persona_1288,24,Productor agropecuario,Conservador,Economía y Seguridad,Argentina,Buenos Aires,La Plata,C2 (Medio-Alto)
1289,Persona_1289,59,Profesional independiente,Justicia Social,Economía y Seguridad,Argentina,Buenos Aires,Tandil,D1 (Bajo)
1290,Persona_1290,57,Empleado público,Conservador,Economía y Seguridad,Argentina,Salta,Cafayate,D1 (Bajo)
1291,Persona_1291,62,Docente,Conservador,Economía y Seguridad,Argentina,Santa Fe,Santa Fe Capital,C2 (Medio-Alto)
1292,Persona_1292,42,Jubilado,Escéptico,Economía y Seguridad,Argentina,Buenos Aires,Mar del Plata,C3 (Medio)
1293,Persona_1293,39,Empleado público,Conservador,Economía y Seguridad,Argentina,Santa Fe,Rosario,C3 (Medio)
1294,Persona_1294,58,Comerciante de barrio,Progresista,Economía y Seguridad,Argentina,Santa Fe,Rosario,ABC1 (Alto)
1295,Persona_1295,43,Comerciante de barrio,Liberal,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,C2 (Medio-Alto)
1296,Persona_1296,28,Docente,Pragmático,Economía y Seguridad,Argentina,Córdoba,Córdoba Capital,D1 (Bajo)
1297,Persona_1297,20,Obrero de fábrica,Escéptico,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,E (Vulnerable)
1298,Persona_1298,23,Empleado público,Conservador,Economía y Seguridad,Argentina,Mendoza,Luján de Cuyo,E (Vulnerable)
1299,Persona_1299,24,Estudiante universitario,Liberal,Economía y Seguridad,Argentina,Santa Fe,Venado Tuerto,ABC1 (Alto)
1300,Persona_1300,75,Jubilado,Progresista,Economía y Seguridad,Argentina,Salta,Cafayate,C3 (Medio)
1301,Persona_1301,60,Profesional independiente,Antisistema,Economía y Seguridad,Argentina,Santa Fe,Santa Fe Capital,C3 (Medio)
1302,Persona_1302,24,Programador freelance,Justicia Social,Economía y Seguridad,Argentina,Córdoba,Carlos Paz,ABC1 (Alto)
1303,Persona_1303,54,Obrero de fábrica,Conservador,Economía y Seguridad,Argentina,Salta,Cafayate,E (Vulnerable)
1304,Persona_1304,41,Emprendedor tech,Justicia Social,Economía y Seguridad,Argentina,Salta,Cafayate,C2 (Medio-Alto)
1305,Persona_1305,69,Trabajador informal,Escéptico,Economía y Seguridad,Argentina,Córdoba,Villa María,E (Vulnerable)
1306,Persona_1306,56,Productor agropecuario,Conservador,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,C3 (Medio)
1307,Persona_1307,52,Docente,Antisistema,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,D1 (Bajo)
1308,Persona_1308,75,Programador freelance,Progresista,Economía y Seguridad,Argentina,Salta,Salta Capital,D1 (Bajo)
1309,Persona_1309,22,Profesional independiente,Pragmático,Economía y Seguridad,Argentina,Santa Fe,Santa Fe Capital,D1 (Bajo)
1310,Persona_1310,18,Estudiante universitario,Conservador,Economía y Seguridad,Argentina,CABA,CABA,C3 (Medio)
1311,Persona_1311,27,Empleado público,Conservador,Economía y Seguridad,Argentina,CABA,CABA,D1 (Bajo)
1312,Persona_1312,25,Docente,Antisistema,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,ABC1 (Alto)
1313,Persona_1313,61,Emprendedor tech,Justicia Social,Economía y Seguridad,Argentina,Tucumán,San Miguel de Tucumán,D1 (Bajo)
1314,Persona_1314,22,Estudiante universitario,Justicia Social,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,ABC1 (Alto)
1315,Persona_1315,30,Docente,Progresista,Economía y Seguridad,Argentina,Buenos Aires,Bahía Blanca,ABC1 (Alto)
1316,Persona_1316,43,Desempleado,Justicia Social,Economía y Seguridad,Argentina,CABA,CABA,C2 (Medio-Alto)
1317,Persona_1317,51,Trabajador informal,Escéptico,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,E (Vulnerable)
1318,Persona_1318,42,Comerciante de barrio,Justicia Social,Economía y Seguridad,Argentina,CABA,CABA,D1 (Bajo)
1319,Persona_1319,67,Obrero de fábrica,Antisistema,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,D1 (Bajo)
1320,Persona_1320,59,Desempleado,Liberal,Economía y Seguridad,Argentina,Salta,Salta Capital,C2 (Medio-Alto)
1321,Persona_1321,26,Jubilado,Justicia Social,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,C2 (Medio-Alto)
1322,Persona_1322,44,Jubilado,Conservador,Economía y Seguridad,Argentina,CABA,CABA,C2 (Medio-Alto)
1323,Persona_1323,25,Docente,Liberal,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,C2 (Medio-Alto)
1324,Persona_1324,64,Estudiante universitario,Escéptico,Economía y Seguridad,Argentina,Santa Fe,Venado Tuerto,C2 (Medio-Alto)
1325,Persona_1325,25,Empleado público,Escéptico,Economía y Seguridad,Argentina,Salta,Salta Capital,C2 (Medio-Alto)
1326,Persona_1326,40,Desempleado,Progresista,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,ABC1 (Alto)
1327,Persona_1327,23,Profesional independiente,Justicia Social,Economía y Seguridad,Argentina,Salta,Cafayate,C3 (Medio)
1328,Persona_1328,19,Obrero de fábrica,Escéptico,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,ABC1 (Alto)
1329,Persona_1329,53,Jubilado,Progresista,Economía y Seguridad,Argentina,CABA,CABA,C2 (Medio-Alto)
1330,Persona_1330,27,Trabajador informal,Pragmático,Economía y Seguridad,Argentina,Córdoba,Río Cuarto,D1 (Bajo)
1331,Persona_1331,27,Emprendedor tech,Escéptico,Economía y Seguridad,Argentina,CABA,CABA,ABC1 (Alto)
1332,Persona_1332,48,Emprendedor tech,Escéptico,Economía y Seguridad,Argentina,Mendoza,Luján de Cuyo,C2 (Medio-Alto)
1333,Persona_1333,39,Obrero de fábrica,Liberal,Economía y Seguridad,Argentina,Mendoza,Luján de Cuyo,E (Vulnerable)
1334,Persona_1334,38,Obrero de fábrica,Conservador,Economía y Seguridad,Argentina,Salta,Cafayate,C3 (Medio)
1335,Persona_1335,34,Comerciante de barrio,Antisistema,Economía y Seguridad,Argentina,Chubut,Comodoro Rivadavia,E (Vulnerable)
1336,Persona_1336,59,Estudiante universitario,Progresista,Economía y Seguridad,Argentina,CABA,CABA,C2 (Medio-Alto)
1337,Persona_1337,34,Estudiante universitario,Antisistema,Economía y Seguridad,Argentina,Tucumán,San Miguel de Tucumán,E (Vulnerable)
1338,Persona_1338,70,Desempleado,Liberal,Economía y Seguridad,Argentina,Córdoba,Villa María,E (Vulnerable)
1339,Persona_1339,20,Comerciante de barrio,Justicia Social,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,C3 (Medio)
1340,Persona_1340,62,Programador freelance,Conservador,Economía y Seguridad,Argentina,CABA,CABA,C3 (Medio)
1341,Persona_1341,45,Empleado público,Conservador,Economía y Seguridad,Argentina,Buenos Aires,Mar del Plata,E (Vulnerable)
1342,Persona_1342,65,Empleado público,Conservador,Economía y Seguridad,Argentina,Tucumán,San Miguel de Tucumán,ABC1 (Alto)
1343,Persona_1343,42,Programador freelance,Liberal,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,D1 (Bajo)
1344,Persona_1344,23,Programador freelance,Justicia Social,Economía y Seguridad,Argentina,Mendoza,Mendoza Capital,E (Vulnerable)
1345,Persona_1345,32,Productor agropecuario,Justicia Social,Economía y Seguridad,Argentina,CABA,CABA,ABC1 (Alto)
1346,Persona_1346,32,Trabajador informal,Antisistema,Economía y Seguridad,Argentina,CABA,CABA,E (Vulnerable)
1347,Persona_1347,65,Docente,Liberal,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,E (Vulnerable)
1348,Persona_1348,65,Docente,Liberal,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,E (Vulnerable)
1349,Persona_1349,29,Empleado público,Escéptico,Economía y Seguridad,Argentina,Buenos Aires,Tandil,C3 (Medio)
1350,Persona_1350,37,Desempleado,Conservador,Economía y Seguridad,Argentina,Chubut,Comodoro Rivadavia,E (Vulnerable)
1351,Persona_1351,74,Programador freelance,Justicia Social,Economía y Seguridad,Argentina,Mendoza,San Rafael,D1 (Bajo)
1352,Persona_1352,47,Profesional independiente,Conservador,Economía y Seguridad,Argentina,Córdoba,Río Cuarto,ABC1 (Alto)
1353,Persona_1353,44,Obrero de fábrica,Justicia Social,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,D1 (Bajo)
1354,Persona_1354,61,Programador freelance,Justicia Social,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,C3 (Medio)
1355,Persona_1355,61,Docente,Justicia Social,Economía y Seguridad,Argentina,Buenos Aires,La Plata,D1 (Bajo)
1356,Persona_1356,40,Jubilado,Liberal,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,ABC1 (Alto)
1357,Persona_1357,64,Docente,Antisistema,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,C3 (Medio)
1358,Persona_1358,39,Trabajador informal,Justicia Social,Economía y Seguridad,Argentina,Salta,Salta Capital,D1 (Bajo)
1359,Persona_1359,74,Desempleado,Liberal,Economía y Seguridad,Argentina,Santa Fe,Venado Tuerto,D1 (Bajo)
1360,Persona_1360,33,Trabajador informal,Justicia Social,Economía y Seguridad,Argentina,Córdoba,Río Cuarto,ABC1 (Alto)
1361,Persona_1361,51,Profesional independiente,Antisistema,Economía y Seguridad,Argentina,Córdoba,Río Cuarto,C3 (Medio)
1362,Persona_1362,30,Programador freelance,Liberal,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,C2 (Medio-Alto)
1363,Persona_1363,35,Desempleado,Justicia Social,Economía y Seguridad,Argentina,Santa Fe,Rafaela,D1 (Bajo)
1364,Persona_1364,66,Emprendedor tech,Escéptico,Economía y Seguridad,Argentina,Córdoba,Río Cuarto,D1 (Bajo)
1365,Persona_1365,48,Comerciante de barrio,Progresista,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,C3 (Medio)
1366,Persona_1366,30,Programador freelance,Justicia Social,Economía y Seguridad,Argentina,Buenos Aires,Tandil,C3 (Medio)
1367,Persona_1367,33,Obrero de fábrica,Justicia Social,Economía y Seguridad,Argentina,Mendoza,San Rafael,C2 (Medio-Alto)
1368,Persona_1368,42,Desempleado,Antisistema,Economía y Seguridad,Argentina,Córdoba,Río Cuarto,ABC1 (Alto)
1369,Persona_1369,65,Productor agropecuario,Escéptico,Economía y Seguridad,Argentina,Mendoza,Luján de Cuyo,E (Vulnerable)
1370,Persona_1370,70,Estudiante universitario,Antisistema,Economía y Seguridad,Argentina,CABA,CABA,D1 (Bajo)
1371,Persona_1371,44,Jubilado,Antisistema,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,C3 (Medio)
1372,Persona_1372,53,Jubilado,Justicia Social,Economía y Seguridad,Argentina,Mendoza,San Rafael,E (Vulnerable)
1373,Persona_1373,23,Productor agropecuario,Pragmático,Economía y Seguridad,Argentina,Buenos Aires,Tandil,D1 (Bajo)
1374,Persona_1374,75,Programador freelance,Antisistema,Economía y Seguridad,Argentina,Buenos Aires,Bahía Blanca,C3 (Medio)
1375,Persona_1375,41,Trabajador informal,Escéptico,Economía y Seguridad,Argentina,Chubut,Comodoro Rivadavia,E (Vulnerable)
1376,Persona_1376,56,Emprendedor tech,Antisistema,Economía y Seguridad,Argentina,Córdoba,Córdoba Capital,E (Vulnerable)
1377,Persona_1377,69,Productor agropecuario,Progresista,Economía y Seguridad,Argentina,Buenos Aires,Bahía Blanca,C3 (Medio)
1378,Persona_1378,70,Docente,Progresista,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,C3 (Medio)
1379,Persona_1379,22,Emprendedor tech,Pragmático,Economía y Seguridad,Argentina,Mendoza,Mendoza Capital,D1 (Bajo)
1380,Persona_1380,19,Emprendedor tech,Conservador,Economía y Seguridad,Argentina,Santa Fe,Santa Fe Capital,E (Vulnerable)
1381,Persona_1381,71,Comerciante de barrio,Liberal,Economía y Seguridad,Argentina,CABA,CABA,C2 (Medio-Alto)
1382,Persona_1382,18,Docente,Pragmático,Economía y Seguridad,Argentina,Mendoza,Mendoza Capital,D1 (Bajo)
1383,Persona_1383,52,Jubilado,Pragmático,Economía y Seguridad,Argentina,Córdoba,Río Cuarto,E (Vulnerable)
1384,Persona_1384,46,Trabajador informal,Conservador,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,D1 (Bajo)
1385,Persona_1385,26,Comerciante de barrio,Conservador,Economía y Seguridad,Argentina,Salta,Salta Capital,C2 (Medio-Alto)
1386,Persona_1386,73,Jubilado,Progresista,Economía y Seguridad,Argentina,CABA,CABA,D1 (Bajo)
1387,Persona_1387,60,Estudiante universitario,Conservador,Economía y Seguridad,Argentina,CABA,CABA,C3 (Medio)
1388,Persona_1388,45,Estudiante universitario,Progresista,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,C3 (Medio)
1389,Persona_1389,55,Desempleado,Progresista,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,ABC1 (Alto)
1390,Persona_1390,56,Desempleado,Escéptico,Economía y Seguridad,Argentina,Buenos Aires,La Plata,D1 (Bajo)
1391,Persona_1391,42,Obrero de fábrica,Liberal,Economía y Seguridad,Argentina,Mendoza,San Rafael,C2 (Medio-Alto)
1392,Persona_1392,22,Profesional independiente,Liberal,Economía y Seguridad,Argentina,Chubut,Comodoro Rivadavia,D1 (Bajo)
1393,Persona_1393,28,Trabajador informal,Escéptico,Economía y Seguridad,Argentina,Buenos Aires,Bahía Blanca,D1 (Bajo)
1394,Persona_1394,19,Empleado público,Escéptico,Economía y Seguridad,Argentina,Salta,Cafayate,D1 (Bajo)
1395,Persona_1395,39,Empleado público,Progresista,Economía y Seguridad,Argentina,Córdoba,Río Cuarto,E (Vulnerable)
1396,Persona_1396,31,Jubilado,Justicia Social,Economía y Seguridad,Argentina,Mendoza,San Rafael,E (Vulnerable)
1397,Persona_1397,26,Trabajador informal,Escéptico,Economía y Seguridad,Argentina,Mendoza,San Rafael,D1 (Bajo)
1398,Persona_1398,69,Estudiante universitario,Justicia Social,Economía y Seguridad,Argentina,Salta,Salta Capital,C3 (Medio)
1399,Persona_1399,39,Desempleado,Escéptico,Economía y Seguridad,Argentina,CABA,CABA,C3 (Medio)
1400,Persona_1400,51,Empleado público,Liberal,Economía y Seguridad,Argentina,CABA,CABA,ABC1 (Alto)
1401,Persona_1401,73,Docente,Justicia Social,Economía y Seguridad,Argentina,Salta,Salta Capital,E (Vulnerable)
1402,Persona_1402,36,Trabajador informal,Pragmático,Economía y Seguridad,Argentina,Buenos Aires,Mar del Plata,D1 (Bajo)
1403,Persona_1403,41,Emprendedor tech,Escéptico,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,C3 (Medio)
1404,Persona_1404,23,Trabajador informal,Escéptico,Economía y Seguridad,Argentina,CABA,CABA,E (Vulnerable)
1405,Persona_1405,27,Trabajador informal,Liberal,Economía y Seguridad,Argentina,Buenos Aires,La Plata,E (Vulnerable)
1406,Persona_1406,51,Docente,Conservador,Economía y Seguridad,Argentina,Santa Fe,Venado Tuerto,C2 (Medio-Alto)
1407,Persona_1407,54,Desempleado,Progresista,Economía y Seguridad,Argentina,Mendoza,San Rafael,ABC1 (Alto)
1408,Persona_1408,22,Comerciante de barrio,Justicia Social,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,C3 (Medio)
1409,Persona_1409,22,Estudiante universitario,Escéptico,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,C3 (Medio)
1410,Persona_1410,41,Desempleado,Justicia Social,Economía y Seguridad,Argentina,Chubut,Comodoro Rivadavia,C2 (Medio-Alto)
1411,Persona_1411,27,Comerciante de barrio,Escéptico,Economía y Seguridad,Argentina,Buenos Aires,Tandil,C3 (Medio)
1412,Persona_1412,66,Trabajador informal,Pragmático,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,E (Vulnerable)
1413,Persona_1413,28,Docente,Justicia Social,Economía y Seguridad,Argentina,CABA,CABA,E (Vulnerable)
1414,Persona_1414,65,Estudiante universitario,Liberal,Economía y Seguridad,Argentina,Mendoza,Mendoza Capital,C2 (Medio-Alto)
1415,Persona_1415,19,Jubilado,Progresista,Economía y Seguridad,Argentina,Mendoza,Luján de Cuyo,D1 (Bajo)
1416,Persona_1416,56,Empleado público,Liberal,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,E (Vulnerable)
1417,Persona_1417,46,Trabajador informal,Pragmático,Economía y Seguridad,Argentina,Chubut,Comodoro Rivadavia,E (Vulnerable)
1418,Persona_1418,48,Trabajador informal,Antisistema,Economía y Seguridad,Argentina,Córdoba,Córdoba Capital,C2 (Medio-Alto)
1419,Persona_1419,68,Programador freelance,Liberal,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,C2 (Medio-Alto)
1420,Persona_1420,31,Desempleado,Pragmático,Economía y Seguridad,Argentina,Buenos Aires,La Plata,D1 (Bajo)
1421,Persona_1421,66,Docente,Escéptico,Economía y Seguridad,Argentina,Buenos Aires,Tandil,D1 (Bajo)
1422,Persona_1422,33,Trabajador informal,Progresista,Economía y Seguridad,Argentina,Córdoba,Río Cuarto,E (Vulnerable)
1423,Persona_1423,47,Trabajador informal,Escéptico,Economía y Seguridad,Argentina,Mendoza,San Rafael,ABC1 (Alto)
1424,Persona_1424,71,Productor agropecuario,Escéptico,Economía y Seguridad,Argentina,Buenos Aires,Mar del Plata,C3 (Medio)
1425,Persona_1425,58,Docente,Conservador,Economía y Seguridad,Argentina,Buenos Aires,Bahía Blanca,C2 (Medio-Alto)
1426,Persona_1426,39,Trabajador informal,Conservador,Economía y Seguridad,Argentina,Salta,Cafayate,D1 (Bajo)
1427,Persona_1427,72,Empleado público,Progresista,Economía y Seguridad,Argentina,Córdoba,Río Cuarto,C2 (Medio-Alto)
1428,Persona_1428,57,Trabajador informal,Progresista,Economía y Seguridad,Argentina,Chubut,Comodoro Rivadavia,ABC1 (Alto)
1429,Persona_1429,38,Jubilado,Conservador,Economía y Seguridad,Argentina,Tucumán,San Miguel de Tucumán,C2 (Medio-Alto)
1430,Persona_1430,38,Profesional independiente,Pragmático,Economía y Seguridad,Argentina,Santa Fe,Rafaela,E (Vulnerable)
1431,Persona_1431,27,Trabajador informal,Escéptico,Economía y Seguridad,Argentina,Buenos Aires,Bahía Blanca,C3 (Medio)
1432,Persona_1432,27,Productor agropecuario,Progresista,Economía y Seguridad,Argentina,Chubut,Comodoro Rivadavia,C3 (Medio)
1433,Persona_1433,49,Productor agropecuario,Progresista,Economía y Seguridad,Argentina,Córdoba,Río Cuarto,E (Vulnerable)
1434,Persona_1434,65,Jubilado,Liberal,Economía y Seguridad,Argentina,Santa Fe,Rosario,D1 (Bajo)
1435,Persona_1435,41,Estudiante universitario,Progresista,Economía y Seguridad,Argentina,Buenos Aires,Tandil,ABC1 (Alto)
1436,Persona_1436,20,Empleado público,Justicia Social,Economía y Seguridad,Argentina,Mendoza,San Rafael,E (Vulnerable)
1437,Persona_1437,26,Productor agropecuario,Conservador,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,E (Vulnerable)
1438,Persona_1438,21,Desempleado,Pragmático,Economía y Seguridad,Argentina,CABA,CABA,ABC1 (Alto)
1439,Persona_1439,43,Docente,Escéptico,Economía y Seguridad,Argentina,Salta,Salta Capital,E (Vulnerable)
1440,Persona_1440,27,Trabajador informal,Pragmático,Economía y Seguridad,Argentina,Mendoza,Mendoza Capital,D1 (Bajo)
1441,Persona_1441,22,Comerciante de barrio,Escéptico,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,E (Vulnerable)
1442,Persona_1442,20,Profesional independiente,Escéptico,Economía y Seguridad,Argentina,Córdoba,Villa María,C3 (Medio)
1443,Persona_1443,18,Obrero de fábrica,Antisistema,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,E (Vulnerable)
1444,Persona_1444,66,Obrero de fábrica,Liberal,Economía y Seguridad,Argentina,Córdoba,Villa María,ABC1 (Alto)
1445,Persona_1445,66,Jubilado,Pragmático,Economía y Seguridad,Argentina,Chubut,Comodoro Rivadavia,D1 (Bajo)
